Season,HomeTeam,AwayTeam,HomeTeamPopularity,AwayTeamPopularity
2017,Man City,Crystal Palace,41.875,33
2017,Swansea,Everton,31.125,26.5
2017,Arsenal,Man United,33.75,54.375
2017,Liverpool,Southampton,63.25,75.375
2017,Chelsea,Middlesbrough,49.375,36.625
2017,Southampton,Arsenal,50.125,29.625
2017,Everton,Watford,47.125,61.25
2017,West Brom,Chelsea,49,56.625
2017,Bournemouth,Burnley,74.75,50.25
2017,Man City,Leicester,38.625,64.625
2017,Middlesbrough,Southampton,32.5,58.875
2017,Stoke,Arsenal,68.25,35.375
2017,Sunderland,Swansea,65.5,46.25
2017,Crystal Palace,Hull,28.125,71
2017,Tottenham,Man United,47.75,47.25
2017,West Ham,Liverpool,39.25,58.25
2017,Chelsea,Watford,59.125,55.125
2017,Arsenal,Sunderland,60.125,56.875
2017,Man City,West Brom,39.5,22.125
2017,Southampton,Man United,53.875,52.375
2017,Leicester,Tottenham,55.375,26.375
2017,Arsenal,Everton,56.75,81.625
2017,Burnley,West Ham,58,24.5
2017,Chelsea,Sunderland,71.5,49.625
2017,Hull,Tottenham,64.625,32.25
2017,Leicester,Bournemouth,65,77.25
2017,Liverpool,Middlesbrough,57.25,72.5
2017,Man United,Crystal Palace,52.125,31.625
2017,Southampton,Stoke,55.75,37.125
2017,Swansea,West Brom,59.875,40.25
2017,Watford,Man City,38.25,44.25
2018,Arsenal,Leicester,39.625,91.25
2018,Brighton,Man City,85.75,68.625
2018,Chelsea,Burnley,44.375,66.625
2018,Crystal Palace,Huddersfield,79.125,83
2018,Everton,Stoke,69.75,84
2018,Southampton,Swansea,90.75,90.25
2018,Watford,Liverpool,79.375,86.75
2018,West Brom,Bournemouth,70.375,71.25
2018,Man United,West Ham,49.5,62.125
2018,Newcastle,Tottenham,94,47.125
2018,Bournemouth,Watford,90.75,24.75
2018,Burnley,West Brom,25.25,70.875
2018,Leicester,Brighton,34.625,55
2018,Liverpool,Crystal Palace,67.75,40.375
2018,Southampton,West Ham,87.125,24.625
2018,Stoke,Arsenal,65.75,43.5
2018,Swansea,Man United,79,44.875
2018,Huddersfield,Newcastle,50.375,58.125
2018,Tottenham,Chelsea,43.625,52.375
2018,Man City,Everton,76.25,51.625
2018,Bournemouth,Man City,83.125,37.25
2018,Crystal Palace,Swansea,26.25,25.625
2018,Huddersfield,Southampton,35.5,72.375
2018,Man United,Leicester,46.375,71.625
2018,Newcastle,West Ham,72,48.125
2018,Watford,Brighton,70.375,83.25
2018,Chelsea,Everton,48.25,41.375
2018,Liverpool,Arsenal,72.875,52
2018,Tottenham,Burnley,30.5,64.25
2018,West Brom,Stoke,68.75,32.25
2018,Arsenal,Bournemouth,55.25,76.375
2018,Brighton,West Brom,92.25,61.375
2018,Everton,Tottenham,67,68.75
2018,Leicester,Chelsea,83.25,64.25
2018,Man City,Liverpool,79.625,73.5
2018,Southampton,Watford,94.75,91.125
2018,Stoke,Man United,79.125,68.375
2018,Burnley,Crystal Palace,76.875,72.875
2018,Swansea,Newcastle,86.75,94
2018,West Ham,Huddersfield,67.875,86.375
2018,Bournemouth,Brighton,44.75,80.375
2018,Crystal Palace,Southampton,42.75,79.375
2018,Huddersfield,Leicester,42.375,44.5
2018,Liverpool,Burnley,48.875,38.125
2018,Newcastle,Stoke,71.625,27.25
2018,Tottenham,Swansea,38.875,47.75
2018,Watford,Man City,61.75,27
2018,West Brom,West Ham,40.5,32
2018,Chelsea,Arsenal,63.125,45.25
2018,Man United,Everton,44.25,46.625
2018,Burnley,Huddersfield,28.75,56.125
2018,Everton,Bournemouth,25.75,59.625
2018,Leicester,Liverpool,57.75,64.625
2018,Man City,Crystal Palace,50.625,33.625
2018,Southampton,Man United,71.25,43.5
2018,Stoke,Chelsea,68.625,43.125
2018,Swansea,Watford,50.25,37.875
2018,West Ham,Tottenham,60.25,42.125
2018,Brighton,Newcastle,85.75,75
2018,Arsenal,West Brom,35.25,34.875
2018,Bournemouth,Leicester,71.625,45.5
2018,Chelsea,Man City,58.75,49.5
2018,Huddersfield,Tottenham,71.375,46.5
2018,Man United,Crystal Palace,48.25,31
2018,Stoke,Southampton,38,39.75
2018,West Brom,Watford,23.625,62.875
2018,West Ham,Swansea,27.375,73.75
2018,Arsenal,Brighton,59.25,69.5
2018,Everton,Burnley,51.75,51.5
2018,Newcastle,Liverpool,69.75,65.75
2018,Burnley,West Ham,79.875,85.375
2018,Crystal Palace,Chelsea,78.625,94.5
2018,Liverpool,Man United,77.25,82.5
2018,Man City,Stoke,80.5,70.5
2018,Swansea,Huddersfield,90,90
2018,Tottenham,Bournemouth,89.125,88.625
2018,Watford,Arsenal,86.75,93.875
2018,Brighton,Everton,88.75,65.875
2018,Southampton,Newcastle,93.5,95.25
2018,Leicester,West Brom,92.25,65.75
2018,West Ham,Brighton,44.625,68
2018,Chelsea,Watford,54.25,34.875
2018,Huddersfield,Man United,71.125,34.375
2018,Man City,Burnley,45.125,49.5
2018,Newcastle,Crystal Palace,74.75,23.375
2018,Southampton,West Brom,67.75,29.5
2018,Stoke,Bournemouth,42.125,62.5
2018,Swansea,Leicester,75.625,65.5
2018,Everton,Arsenal,51.875,51.5
2018,Tottenham,Liverpool,27.625,38.625
2018,Arsenal,Swansea,48.25,44.75
2018,Bournemouth,Chelsea,79.875,53.125
2018,Crystal Palace,West Ham,57.375,51.375
2018,Liverpool,Huddersfield,50.125,25.75
2018,Man United,Tottenham,42,35
2018,Watford,Stoke,28,66
2018,West Brom,Man City,35.625,53
2018,Brighton,Southampton,84.125,70.125
2018,Leicester,Everton,78.5,39.875
2018,Burnley,Newcastle,69.125,92.25
2018,Huddersfield,West Brom,36.625,24.875
2018,Newcastle,Bournemouth,71.5,47.25
2018,Southampton,Burnley,70.25,35.125
2018,Stoke,Leicester,75.125,58.625
2018,Swansea,Brighton,39.875,79
2018,West Ham,Liverpool,42.625,70.75
2018,Chelsea,Man United,59.25,45.125
2018,Everton,Watford,49.625,57.625
2018,Man City,Arsenal,54.625,51.875
2018,Tottenham,Crystal Palace,33.625,39.625
2018,Arsenal,Tottenham,77.75,72.625
2018,Bournemouth,Huddersfield,92.375,91.5
2018,Burnley,Swansea,90.75,93.75
2018,Crystal Palace,Everton,85.5,90.25
2018,Leicester,Man City,93.625,86
2018,Liverpool,Southampton,70,94.25
2018,Man United,Newcastle,80.875,92.625
2018,West Brom,Chelsea,67,90.75
2018,Watford,West Ham,78.5,73.5
2018,Brighton,Stoke,88.125,92.375
2018,West Ham,Leicester,34.125,56
2018,Crystal Palace,Stoke,39.625,55.875
2018,Liverpool,Chelsea,67.375,62.75
2018,Man United,Brighton,43.75,73.5
2018,Newcastle,Watford,50.875,40.625
2018,Swansea,Bournemouth,77.5,75.375
2018,Tottenham,West Brom,31.875,29.625
2018,Burnley,Arsenal,61.375,35.125
2018,Huddersfield,Man City,69.75,46.625
2018,Southampton,Everton,49.625,54.875
2018,Brighton,Crystal Palace,55.75,42.625
2018,Leicester,Tottenham,65.375,42.625
2018,Watford,Man United,65.375,55
2018,West Brom,Newcastle,44.125,80.125
2018,Arsenal,Huddersfield,46.25,32.875
2018,Bournemouth,Burnley,79.125,23.75
2018,Chelsea,Swansea,47.875,76.75
2018,Everton,West Ham,48.875,35.75
2018,Man City,Southampton,37.5,69.75
2018,Stoke,Liverpool,76.5,53.375
2018,Arsenal,Man United,52.25,55.25
2018,Brighton,Liverpool,56.75,51.375
2018,Chelsea,Newcastle,45.375,77.875
2018,Everton,Huddersfield,56.75,45
2018,Leicester,Burnley,63,26.125
2018,Stoke,Swansea,43.25,50.5
2018,Watford,Tottenham,36.125,52.25
2018,West Brom,Crystal Palace,40.125,51.5
2018,Bournemouth,Southampton,79.25,65
2018,Man City,West Ham,46.625,53.625
2018,Burnley,Watford,56.625,46.75
2018,Crystal Palace,Bournemouth,59.625,62.25
2018,Huddersfield,Brighton,62.25,60
2018,Newcastle,Leicester,58,71.75
2018,Swansea,West Brom,85.75,47.125
2018,Tottenham,Stoke,55.375,73.25
2018,West Ham,Chelsea,26.25,62.375
2018,Liverpool,Everton,72.375,61.875
2018,Man United,Man City,42.125,38.625
2018,Southampton,Arsenal,71,33.5
2018,Burnley,Stoke,50,58.25
2018,Crystal Palace,Watford,46.5,66.25
2018,Huddersfield,Chelsea,62.875,60.75
2018,Liverpool,West Brom,54.625,47.5
2018,Man United,Bournemouth,31,89.375
2018,Newcastle,Everton,68.5,27.125
2018,Southampton,Leicester,45,64.25
2018,Swansea,Man City,84,26.375
2018,Tottenham,Brighton,59,89.375
2018,West Ham,Arsenal,23.375,48.75
2018,Arsenal,Newcastle,50.25,72
2018,Brighton,Burnley,86.875,53.125
2018,Chelsea,Southampton,59.375,48.25
2018,Leicester,Crystal Palace,68.5,51.125
2018,Man City,Tottenham,26.25,56.5
2018,Stoke,West Ham,65.625,29.25
2018,Watford,Huddersfield,68.125,48.125
2018,Bournemouth,Liverpool,47,52.5
2018,West Brom,Man United,25.875,31.375
2018,Everton,Swansea,27.375,59.25
2018,Arsenal,Liverpool,61.875,62.375
2018,Brighton,Watford,87,65
2018,Burnley,Tottenham,53.5,29.875
2018,Everton,Chelsea,38.75,66.125
2018,Leicester,Man United,57.375,52.875
2018,Man City,Bournemouth,41.875,49
2018,Southampton,Huddersfield,53.625,72.875
2018,Stoke,West Brom,49.875,19.75
2018,Swansea,Crystal Palace,54.25,29.25
2018,West Ham,Newcastle,41.375,66.875
2018,Bournemouth,West Ham,59.625,39.375
2018,Chelsea,Brighton,62.5,85.375
2018,Huddersfield,Stoke,71.125,72.25
2018,Liverpool,Swansea,50.5,58.625
2018,Man United,Burnley,54.25,37
2018,Tottenham,Southampton,43.375,79
2018,Watford,Leicester,67.25,50.625
2018,West Brom,Everton,53.75,40.625
2018,Newcastle,Man City,79.875,61.375
2018,Crystal Palace,Arsenal,60.875,39.5
2018,Bournemouth,Everton,62.625,39
2018,Chelsea,Stoke,63.25,78.125
2018,Huddersfield,Burnley,68.75,28.375
2018,Liverpool,Leicester,58.625,46.625
2018,Man United,Southampton,55.875,59.75
2018,Newcastle,Brighton,59.375,71.875
2018,Watford,Swansea,61.625,44.25
2018,Crystal Palace,Man City,30.625,51.625
2018,West Brom,Arsenal,45.5,58.25
2018,Brighton,Bournemouth,74,73.875
2018,Burnley,Liverpool,26.25,64.375
2018,Everton,Man United,63.25,58.625
2018,Leicester,Huddersfield,50.75,67.5
2018,Stoke,Newcastle,45.625,61.375
2018,Man City,Watford,47.375,65.375
2018,Southampton,Crystal Palace,48.75,36.25
2018,Swansea,Tottenham,46,38
2018,West Ham,West Brom,51.5,24.375
2018,Arsenal,Chelsea,57.25,66.875
2018,Tottenham,West Ham,54,44.125
2018,Chelsea,Leicester,58,64.75
2018,Crystal Palace,Burnley,36.25,34.375
2018,Huddersfield,West Ham,84.5,50.625
2018,Newcastle,Swansea,85.875,73.875
2018,Tottenham,Everton,48.375,30.75
2018,Watford,Southampton,69.5,89.125
2018,West Brom,Brighton,82.375,68.75
2018,Bournemouth,Arsenal,87.375,55.875
2018,Liverpool,Man City,77.25,55.375
2018,Man United,Stoke,61.875,85.125
2018,Arsenal,Crystal Palace,68.375,51
2018,Brighton,Chelsea,85.375,69.75
2018,Burnley,Man United,58.25,65.875
2018,Everton,West Brom,33.25,64
2018,Leicester,Watford,55.5,58.125
2018,Man City,Newcastle,27.5,84.125
2018,Stoke,Huddersfield,40,62.625
2018,West Ham,Bournemouth,47.875,42.25
2018,Southampton,Tottenham,78.875,35.125
2018,Swansea,Liverpool,74.25,40.5
2018,Huddersfield,Liverpool,73.875,64.875
2018,Swansea,Arsenal,38.625,58
2018,West Ham,Crystal Palace,53.5,89.875
2018,Chelsea,Bournemouth,55.875,94.875
2018,Everton,Leicester,89,63.625
2018,Man City,West Brom,58,25.75
2018,Newcastle,Burnley,66.875,86.25
2018,Southampton,Brighton,81.625,86.875
2018,Stoke,Watford,91.125,71.125
2018,Tottenham,Man United,49.125,58
2018,Arsenal,Everton,61,46.5
2018,Bournemouth,Stoke,52.25,69.625
2018,Brighton,West Ham,87,61.625
2018,Burnley,Man City,57.375,56.375
2018,Leicester,Swansea,72.125,44
2018,Man United,Huddersfield,57.25,44
2018,West Brom,Southampton,30.375,80.625
2018,Crystal Palace,Newcastle,50.375,68.5
2018,Liverpool,Tottenham,62.125,38.75
2018,Watford,Chelsea,74,61.375
2018,Everton,Crystal Palace,29,32.625
2018,Man City,Leicester,38.5,67.375
2018,Stoke,Brighton,69.5,77.625
2018,Swansea,Burnley,65,28.625
2018,Tottenham,Arsenal,36.625,42
2018,West Ham,Watford,45.75,34.125
2018,Huddersfield,Bournemouth,34,70.5
2018,Newcastle,Man United,78,43.75
2018,Southampton,Liverpool,78.625,46.125
2018,Chelsea,West Brom,59.75,63.875
2018,Bournemouth,Newcastle,96.5,90.875
2018,Brighton,Swansea,81,49.875
2018,Burnley,Southampton,79.75,80.375
2018,Leicester,Stoke,63.75,90.625
2018,Liverpool,West Ham,92.375,71.75
2018,Watford,Everton,89.375,76.75
2018,West Brom,Huddersfield,36.375,29.625
2018,Crystal Palace,Tottenham,61.875,38
2018,Man United,Chelsea,51.875,26.625
2018,Arsenal,Man City,33,24
2018,Burnley,Everton,60.25,39.625
2018,Leicester,Bournemouth,59.25,73.25
2018,Liverpool,Newcastle,58.5,87.75
2018,Southampton,Stoke,77.375,61.125
2018,Swansea,West Ham,66.875,25.75
2018,Tottenham,Huddersfield,48.75,81.5
2018,Watford,West Brom,49,37
2018,Brighton,Arsenal,88.75,38
2018,Man City,Chelsea,32.625,31.875
2018,Crystal Palace,Man United,30.625,31.125
2018,Chelsea,Crystal Palace,42.875,27
2018,Everton,Brighton,34.875,51.875
2018,Huddersfield,Swansea,54.625,59.5
2018,Man United,Liverpool,49.875,63.375
2018,Newcastle,Southampton,55.75,74.5
2018,West Brom,Leicester,45.125,67.875
2018,West Ham,Burnley,39.125,33.875
2018,Arsenal,Watford,42.625,58.375
2018,Bournemouth,Tottenham,66.625,24.25
2018,Stoke,Man City,86.625,31.875
2018,Bournemouth,West Brom,52,37.5
2018,Huddersfield,Crystal Palace,61.875,28.375
2018,Liverpool,Watford,34.625,34.25
2018,Stoke,Everton,43.125,37.625
2018,Brighton,Leicester,85.375,89.5
2018,Crystal Palace,Liverpool,56.75,82
2018,Everton,Man City,83.875,74.875
2018,Man United,Swansea,85.5,82.75
2018,Newcastle,Huddersfield,94.75,85
2018,Watford,Bournemouth,81.625,89.5
2018,West Brom,Burnley,77.75,77.25
2018,West Ham,Southampton,74.25,90.375
2018,Arsenal,Stoke,80.75,78.375
2018,Chelsea,Tottenham,79.125,63.125
2018,Bournemouth,Crystal Palace,82.25,21.375
2018,Brighton,Huddersfield,85.375,65.75
2018,Everton,Liverpool,32.75,34.625
2018,Leicester,Newcastle,75.5,81
2018,Man City,Man United,28.75,48.75
2018,Stoke,Tottenham,37.375,29
2018,Watford,Burnley,64.625,55
2018,West Brom,Swansea,59.75,33.875
2018,Arsenal,Southampton,55.25,74.875
2018,Chelsea,West Ham,38.375,36.25
2018,Burnley,Leicester,57.625,64
2018,Crystal Palace,Brighton,47.125,84.375
2018,Huddersfield,Watford,67,64.125
2018,Liverpool,Bournemouth,39.875,75.375
2018,Southampton,Chelsea,47.75,47.875
2018,Swansea,Everton,76.25,22.5
2018,Tottenham,Man City,42.625,36.875
2018,Man United,West Brom,26.125,50.5
2018,Newcastle,Arsenal,76.875,54.75
2018,West Ham,Stoke,26.125,87.375
2018,Brighton,Tottenham,77.875,30.25
2018,Bournemouth,Man United,44.75,39.5
2018,Burnley,Chelsea,47.25,50.5
2018,Leicester,Southampton,70.5,48.75
2018,Watford,Crystal Palace,74,35.625
2018,West Brom,Liverpool,20.875,61.75
2018,Arsenal,West Ham,56.125,33.25
2018,Man City,Swansea,34.125,70.75
2018,Stoke,Burnley,50.75,39.375
2018,Everton,Newcastle,82.75,58.375
2018,Burnley,Brighton,54.25,88.125
2018,Crystal Palace,Leicester,41.75,88.125
2018,Huddersfield,Everton,89,38.75
2018,Liverpool,Stoke,29.625,54.25
2018,Newcastle,West Brom,73.5,20.125
2018,Southampton,Bournemouth,37.625,82.75
2018,Swansea,Chelsea,52.125,41.5
2018,Man United,Arsenal,34.375,40.875
2018,West Ham,Man City,29.625,39.875
2018,Tottenham,Watford,50.625,85.125
2018,Brighton,Man United,85.125,32.625
2018,Bournemouth,Swansea,77.125,42
2018,Everton,Southampton,45.75,70.5
2018,Leicester,West Ham,70,29.75
2018,Stoke,Crystal Palace,33.375,37.625
2018,Watford,Newcastle,45.25,79.625
2018,West Brom,Tottenham,34.125,43.875
2018,Arsenal,Burnley,44.75,50
2018,Chelsea,Liverpool,56.375,30.375
2018,Man City,Huddersfield,38.625,53.375
2018,Swansea,Southampton,64.5,54.5
2018,Chelsea,Huddersfield,37.25,46.625
2018,Leicester,Arsenal,72.375,38.375
2018,Man City,Brighton,38.875,59.125
2018,Tottenham,Newcastle,48.5,77.375
2018,West Ham,Man United,46.625,53.875
2018,Burnley,Bournemouth,30.25,75.125
2018,Crystal Palace,West Brom,36.75,28.625
2018,Huddersfield,Arsenal,45,52.5
2018,Liverpool,Brighton,49.75,74
2018,Man United,Watford,67.375,64.625
2018,Newcastle,Chelsea,75.5,41.625
2018,Southampton,Man City,56.75,45.25
2018,Swansea,Stoke,44.125,42.625
2018,Tottenham,Leicester,56.875,63.5
2018,West Ham,Everton,33.375,37.25
2019,Man United,Leicester,67.5,82.125
2019,Bournemouth,Cardiff,85.75,92.625
2019,Fulham,Crystal Palace,58.125,76.875
2019,Huddersfield,Chelsea,75.25,55
2019,Newcastle,Tottenham,94.125,74.375
2019,Watford,Brighton,81.375,86
2019,Wolves,Everton,85.25,58
2019,Arsenal,Man City,75.25,29.375
2019,Liverpool,West Ham,68.375,72.75
2019,Southampton,Burnley,86.625,55.375
2019,Cardiff,Newcastle,82.25,57.375
2019,Chelsea,Arsenal,52.625,33.625
2019,Everton,Southampton,35.25,64.75
2019,Leicester,Wolves,33.125,40.25
2019,Tottenham,Fulham,34.875,38.375
2019,West Ham,Bournemouth,24,75.625
2019,Brighton,Man United,84.875,54.625
2019,Burnley,Watford,35.5,56.875
2019,Man City,Huddersfield,27.25,33.375
2019,Crystal Palace,Liverpool,62.625,47.25
2019,Arsenal,West Ham,32.375,39.375
2019,Bournemouth,Everton,72.875,41.625
2019,Huddersfield,Cardiff,34.625,58.875
2019,Liverpool,Brighton,54.125,39.125
2019,Southampton,Leicester,77,68.5
2019,Wolves,Man City,60.375,34
2019,Fulham,Burnley,30,53.75
2019,Newcastle,Chelsea,66.75,36.25
2019,Watford,Crystal Palace,54,24.25
2019,Man United,Tottenham,30.125,73.375
2019,Brighton,Fulham,52.875,37.25
2019,Chelsea,Bournemouth,46,69.875
2019,Crystal Palace,Southampton,38.375,83.125
2019,Everton,Huddersfield,49,65.125
2019,Leicester,Liverpool,80.375,54.25
2019,Man City,Newcastle,30.25,51
2019,West Ham,Wolves,30.625,35.375
2019,Burnley,Man United,54.25,39.5
2019,Cardiff,Arsenal,91.875,42.125
2019,Watford,Tottenham,40,32.25
2019,Bournemouth,Leicester,90.5,87.875
2019,Chelsea,Cardiff,91.125,88.625
2019,Huddersfield,Crystal Palace,84.875,83.75
2019,Man City,Fulham,84.25,69.875
2019,Newcastle,Arsenal,91.25,80.125
2019,Tottenham,Liverpool,70.25,89.375
2019,Watford,Man United,80,88.875
2019,Everton,West Ham,68.625,62.25
2019,Wolves,Burnley,80.25,79.5
2019,Southampton,Brighton,92.25,90.125
2019,Brighton,Tottenham,79,32.25
2019,Burnley,Bournemouth,38.875,70
2019,Cardiff,Man City,54.75,45.75
2019,Crystal Palace,Newcastle,44.875,62
2019,Fulham,Watford,36.875,25.625
2019,Leicester,Huddersfield,76.625,65.625
2019,Liverpool,Southampton,36.75,61.75
2019,Man United,Wolves,45.25,50.375
2019,Arsenal,Everton,53.375,30.25
2019,West Ham,Chelsea,31.25,57
2019,Arsenal,Watford,47.25,47.625
2019,Chelsea,Liverpool,51.375,56.25
2019,Everton,Fulham,29.125,33.375
2019,Huddersfield,Tottenham,69.5,44.625
2019,Man City,Brighton,50,63.125
2019,Newcastle,Leicester,85.375,74.125
2019,West Ham,Man United,28.25,50.125
2019,Wolves,Southampton,36.375,41.125
2019,Cardiff,Burnley,63.875,52.75
2019,Bournemouth,Crystal Palace,86,69.625
2019,Brighton,West Ham,75,21.25
2019,Burnley,Huddersfield,37.5,54
2019,Crystal Palace,Wolves,32.625,61.875
2019,Leicester,Everton,75.25,51.625
2019,Man United,Newcastle,43,82.625
2019,Tottenham,Cardiff,27.875,67.875
2019,Watford,Bournemouth,32,54.625
2019,Fulham,Arsenal,51.875,51.5
2019,Liverpool,Man City,52,52.5
2019,Southampton,Chelsea,83.875,37
2019,Bournemouth,Southampton,93.75,92.75
2019,Cardiff,Fulham,89.875,84.875
2019,Chelsea,Man United,80.875,79.75
2019,Huddersfield,Liverpool,65.875,83.875
2019,Man City,Burnley,85,77.5
2019,Newcastle,Brighton,92.125,93.75
2019,West Ham,Tottenham,78.375,89.125
2019,Wolves,Watford,82,89.25
2019,Everton,Crystal Palace,68.375,58.25
2019,Arsenal,Leicester,75,89.75
2019,Brighton,Wolves,81.375,65.75
2019,Fulham,Bournemouth,57.125,70.25
2019,Leicester,West Ham,49,29.5
2019,Liverpool,Cardiff,61.625,78
2019,Southampton,Newcastle,82,76.125
2019,Watford,Huddersfield,63.5,30.75
2019,Burnley,Chelsea,40,31.5
2019,Crystal Palace,Arsenal,31.5,54.375
2019,Man United,Everton,35.75,31.125
2019,Tottenham,Man City,33.75,58.875
2019,Arsenal,Liverpool,49.25,56.375
2019,Bournemouth,Man United,82.125,39.375
2019,Cardiff,Leicester,52.5,26.375
2019,Everton,Brighton,25.375,79.625
2019,Newcastle,Watford,83.75,61.125
2019,West Ham,Burnley,46.25,24.875
2019,Wolves,Tottenham,72,37.125
2019,Chelsea,Crystal Palace,58.375,25.75
2019,Man City,Southampton,41.5,77.125
2019,Huddersfield,Fulham,85.375,34.625
2019,Cardiff,Brighton,69.125,82.25
2019,Crystal Palace,Tottenham,24,45.375
2019,Huddersfield,West Ham,44.75,35.5
2019,Leicester,Burnley,48.75,46.75
2019,Newcastle,Bournemouth,78,29.625
2019,Southampton,Watford,51.5,55.375
2019,Arsenal,Wolves,35,49
2019,Chelsea,Everton,52.25,47
2019,Liverpool,Fulham,48.25,38.25
2019,Man City,Man United,41.375,53.125
2019,Brighton,Leicester,92.5,95.25
2019,Everton,Cardiff,92.125,89.125
2019,Fulham,Southampton,83.875,94
2019,Man United,Crystal Palace,90,82.125
2019,Tottenham,Chelsea,79.25,82.25
2019,Watford,Liverpool,84.625,79.625
2019,West Ham,Man City,79.75,89
2019,Bournemouth,Arsenal,81.25,75.75
2019,Wolves,Huddersfield,86.125,87.5
2019,Burnley,Newcastle,84.625,88.375
2019,Cardiff,Wolves,82.75,51.375
2019,Crystal Palace,Burnley,22.25,30
2019,Huddersfield,Brighton,57.5,78.375
2019,Leicester,Watford,74.375,31.875
2019,Man City,Bournemouth,50.5,39.5
2019,Newcastle,West Ham,75.125,32.625
2019,Southampton,Man United,84.25,51.25
2019,Arsenal,Tottenham,51,46.25
2019,Chelsea,Fulham,45.125,40.875
2019,Liverpool,Everton,42,52
2019,Bournemouth,Huddersfield,53.875,74.375
2019,Brighton,Crystal Palace,82.125,42.375
2019,Watford,Man City,68.25,54.5
2019,West Ham,Cardiff,39.875,72
2019,Burnley,Liverpool,61.875,45.375
2019,Everton,Newcastle,25.375,78.25
2019,Fulham,Leicester,28.375,73.375
2019,Man United,Arsenal,45.75,34.125
2019,Tottenham,Southampton,37.375,45
2019,Wolves,Chelsea,64,57.75
2019,Arsenal,Huddersfield,44.25,69.75
2019,Bournemouth,Liverpool,58.25,53.375
2019,Burnley,Brighton,29.75,80.75
2019,Cardiff,Southampton,74.5,47.75
2019,Chelsea,Man City,61,58.75
2019,Leicester,Tottenham,75.625,29.125
2019,Man United,Fulham,47.125,33.625
2019,West Ham,Crystal Palace,52,51.375
2019,Newcastle,Wolves,78.5,57.875
2019,Everton,Watford,28.125,46
2019,Crystal Palace,Leicester,42.25,54.5
2019,Fulham,West Ham,27.125,34.625
2019,Huddersfield,Newcastle,34,64.125
2019,Man City,Everton,28.375,35.75
2019,Tottenham,Burnley,31.875,51.375
2019,Watford,Cardiff,45.625,76.25
2019,Wolves,Bournemouth,49.125,33.25
2019,Brighton,Chelsea,83.125,38.625
2019,Liverpool,Man United,52.25,55.5
2019,Southampton,Arsenal,74,47.625
2019,Wolves,Liverpool,65.375,36.625
2019,Arsenal,Burnley,54,37.875
2019,Bournemouth,Brighton,52.875,61.375
2019,Cardiff,Man United,85.625,42.75
2019,Chelsea,Leicester,62,63.25
2019,Huddersfield,Southampton,55.5,39.875
2019,Man City,Crystal Palace,46.5,41.375
2019,Newcastle,Fulham,78.375,33.5
2019,West Ham,Watford,34.75,59.25
2019,Everton,Tottenham,31.625,44.875
2019,Brighton,Arsenal,88.75,51.75
2019,Burnley,Everton,27.875,26.375
2019,Crystal Palace,Cardiff,27.25,38.375
2019,Fulham,Wolves,52.875,38.375
2019,Leicester,Man City,59.625,34.875
2019,Liverpool,Newcastle,64.75,77.5
2019,Man United,Huddersfield,55.375,66.25
2019,Tottenham,Bournemouth,47.5,53.75
2019,Watford,Chelsea,60.25,60.125
2019,Southampton,West Ham,78.625,39.375
2019,Brighton,Everton,59.125,31.25
2019,Fulham,Huddersfield,35.75,28.5
2019,Leicester,Cardiff,59.875,40.375
2019,Liverpool,Arsenal,63.5,56.5
2019,Tottenham,Wolves,42.5,41.5
2019,Watford,Newcastle,38.625,54.5
2019,Burnley,West Ham,32.875,38.125
2019,Crystal Palace,Chelsea,29.875,64.375
2019,Man United,Bournemouth,48.75,64.125
2019,Southampton,Man City,48.5,40.375
2019,Arsenal,Fulham,34.75,44
2019,Cardiff,Tottenham,84.125,44.875
2019,Everton,Leicester,62.625,57.5
2019,Bournemouth,Watford,33.125,42.5
2019,Chelsea,Southampton,60.5,56.75
2019,Huddersfield,Burnley,29.75,39.375
2019,Newcastle,Man United,60.375,46.375
2019,West Ham,Brighton,43.625,66.75
2019,Wolves,Crystal Palace,45.75,28.5
2019,Man City,Liverpool,47.75,45.5
2019,Brighton,Liverpool,88.875,61.5
2019,Burnley,Fulham,56.75,54.625
2019,Cardiff,Huddersfield,84.375,66.375
2019,Chelsea,Newcastle,61,74.625
2019,Crystal Palace,Watford,41.5,61.25
2019,Leicester,Southampton,64,78.625
2019,West Ham,Arsenal,46.5,64.5
2019,Everton,Bournemouth,51.75,69.875
2019,Tottenham,Man United,38.625,50.875
2019,Man City,Wolves,54.25,35.125
2019,Arsenal,Chelsea,49.25,62.375
2019,Bournemouth,West Ham,54.5,27.625
2019,Liverpool,Crystal Palace,54.875,52
2019,Man United,Brighton,33.875,51.375
2019,Newcastle,Cardiff,66.625,84.125
2019,Southampton,Everton,65.125,34.375
2019,Watford,Burnley,64.875,48.875
2019,Wolves,Leicester,46.375,66.75
2019,Fulham,Tottenham,54.375,24.875
2019,Huddersfield,Man City,82.875,40.75
2019,Arsenal,Cardiff,36.25,55.125
2019,Fulham,Brighton,62.75,81.75
2019,Huddersfield,Everton,74.125,43.375
2019,Man United,Burnley,33,41
2019,Newcastle,Man City,83.125,58.625
2019,Wolves,West Ham,61.875,38.5
2019,Bournemouth,Chelsea,90.875,54.375
2019,Liverpool,Leicester,89,89.875
2019,Southampton,Crystal Palace,91,26.5
2019,Tottenham,Watford,40,62.125
2019,Brighton,Watford,87.5,54.25
2019,Burnley,Southampton,28,80.375
2019,Cardiff,Bournemouth,69.25,50.625
