Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Squad_Home,Age_Home,Foreigners_Home,Total Market Value_Home,Average Market Value_Home,Squad_Away,Age_Away,Foreigners_Away,Total Market Value_Away,Average Market Value_Away
E0,2017-12-09,Huddersfield,Brighton,2.0,0.0,H,2.0,0.0,H,S Attwell,19.0,7.0,6.0,2.0,6.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,2.7,3.1,3.0,2018,35,24.6,18,64400000.0,1840000.0,39,25.8,26,106750000.0,2740000.0
E0,2017-12-09,Newcastle,Leicester,2.0,3.0,A,1.0,1.0,D,N Swarbrick,10.0,13.0,4.0,5.0,10.0,9.0,6.0,5.0,2.0,1.0,0.0,0.0,2.62,3.29,2.89,2018,37,24.4,25,167280000.0,4520000.0,34,25.5,21,252100000.0,7410000.0
E0,2017-12-09,Swansea,West Brom,1.0,0.0,H,0.0,0.0,D,M Dean,18.0,7.0,3.0,1.0,8.0,18.0,6.0,3.0,2.0,5.0,0.0,0.0,2.7,3.1,3.0,2018,36,25.3,32,171340000.0,4760000.0,33,25.5,17,165500000.0,5020000.0
E0,2017-12-09,Tottenham,Stoke,5.0,1.0,H,1.0,0.0,H,R East,20.0,4.0,11.0,3.0,12.0,9.0,12.0,6.0,1.0,0.0,0.0,0.0,1.28,6.5,11.0,2018,34,23.8,22,535350000.0,15750000.0,35,25.2,27,177800000.0,5080000.0
E0,2017-12-09,West Ham,Chelsea,1.0,0.0,H,1.0,0.0,H,A Taylor,5.0,19.0,2.0,2.0,10.0,10.0,4.0,3.0,6.0,1.0,0.0,0.0,7.5,4.5,1.5,2018,41,24.3,23,264850000.0,6460000.0,46,23.7,33,649650000.0,14120000.0
E0,2017-12-10,Liverpool,Everton,1.0,1.0,D,1.0,0.0,H,C Pawson,23.0,3.0,3.0,2.0,8.0,11.0,12.0,1.0,1.0,3.0,0.0,0.0,1.3,6.0,11.0,2018,35,24.0,21,495000000.0,14140000.0,48,23.9,27,346750000.0,7220000.0
E0,2017-12-10,Man United,Man City,1.0,2.0,A,1.0,1.0,D,M Oliver,8.0,14.0,5.0,7.0,16.0,10.0,2.0,8.0,4.0,2.0,0.0,0.0,3.39,3.5,2.25,2018,35,25.1,22,645100000.0,18430000.0,32,24.1,19,616350000.0,19260000.0
E0,2017-12-10,Southampton,Arsenal,1.0,1.0,D,1.0,0.0,H,R Madley,6.0,11.0,3.0,6.0,12.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,4.0,3.75,1.95,2018,29,24.9,16,247500000.0,8530000.0,45,23.8,27,633900000.0,14090000.0
E0,2017-12-12,Burnley,Stoke,1.0,0.0,H,0.0,0.0,D,M Jones,10.0,14.0,2.0,7.0,6.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,2.29,3.2,3.6,2018,30,26.8,16,96850000.0,3230000.0,35,25.2,27,177800000.0,5080000.0
E0,2017-12-12,Crystal Palace,Watford,2.0,1.0,H,0.0,1.0,A,L Mason,14.0,7.0,4.0,2.0,14.0,18.0,4.0,6.0,2.0,1.0,0.0,1.0,2.29,3.5,3.25,2018,41,24.8,23,194430000.0,4740000.0,37,25.9,27,167300000.0,4520000.0
E0,2017-12-12,Huddersfield,Chelsea,1.0,3.0,A,0.0,2.0,A,A Marriner,7.0,12.0,2.0,5.0,11.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,4.5,1.44,2018,35,24.6,18,64400000.0,1840000.0,46,23.7,33,649650000.0,14120000.0
E0,2017-12-13,Liverpool,West Brom,0.0,0.0,D,0.0,0.0,D,P Tierney,14.0,6.0,5.0,1.0,16.0,6.0,5.0,7.0,1.0,0.0,0.0,0.0,1.22,7.0,15.0,2018,35,24.0,21,495000000.0,14140000.0,33,25.5,17,165500000.0,5020000.0
E0,2017-12-13,Man United,Bournemouth,1.0,0.0,H,1.0,0.0,H,G Scott,9.0,14.0,2.0,7.0,14.0,12.0,4.0,9.0,1.0,2.0,0.0,0.0,1.28,6.0,12.0,2018,35,25.1,22,645100000.0,18430000.0,35,25.0,13,116100000.0,3320000.0
E0,2017-12-13,Newcastle,Everton,0.0,1.0,A,0.0,1.0,A,M Atkinson,16.0,7.0,4.0,4.0,10.0,11.0,4.0,1.0,1.0,2.0,1.0,0.0,2.39,3.29,3.25,2018,37,24.4,25,167280000.0,4520000.0,48,23.9,27,346750000.0,7220000.0
E0,2017-12-13,Southampton,Leicester,1.0,4.0,A,0.0,3.0,A,C Kavanagh,12.0,16.0,4.0,11.0,13.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,2.1,3.39,3.89,2018,29,24.9,16,247500000.0,8530000.0,34,25.5,21,252100000.0,7410000.0
E0,2017-12-13,Swansea,Man City,0.0,4.0,A,0.0,2.0,A,A Taylor,7.0,23.0,3.0,10.0,12.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,15.0,6.5,1.25,2018,36,25.3,32,171340000.0,4760000.0,32,24.1,19,616350000.0,19260000.0
E0,2017-12-13,Tottenham,Brighton,2.0,0.0,H,1.0,0.0,H,R Madley,25.0,7.0,8.0,4.0,5.0,10.0,10.0,2.0,1.0,1.0,0.0,0.0,1.25,6.5,15.0,2018,34,23.8,22,535350000.0,15750000.0,39,25.8,26,106750000.0,2740000.0
E0,2017-12-13,West Ham,Arsenal,0.0,0.0,D,0.0,0.0,D,J Moss,6.0,22.0,0.0,3.0,9.0,9.0,1.0,7.0,1.0,0.0,0.0,0.0,5.25,4.2,1.66,2018,41,24.3,23,264850000.0,6460000.0,45,23.8,27,633900000.0,14090000.0
E0,2017-12-16,Arsenal,Newcastle,1.0,0.0,H,1.0,0.0,H,S Attwell,23.0,10.0,5.0,2.0,13.0,9.0,7.0,5.0,2.0,1.0,0.0,0.0,1.25,6.5,14.0,2018,45,23.8,27,633900000.0,14090000.0,37,24.4,25,167280000.0,4520000.0
E0,2017-12-16,Brighton,Burnley,0.0,0.0,D,0.0,0.0,D,C Kavanagh,12.0,11.0,2.0,6.0,13.0,13.0,8.0,2.0,4.0,2.0,0.0,0.0,2.62,3.0,3.2,2018,39,25.8,26,106750000.0,2740000.0,30,26.8,16,96850000.0,3230000.0
E0,2017-12-16,Chelsea,Southampton,1.0,0.0,H,1.0,0.0,H,R East,24.0,6.0,8.0,2.0,8.0,16.0,8.0,4.0,1.0,3.0,0.0,0.0,1.39,5.0,9.0,2018,46,23.7,33,649650000.0,14120000.0,29,24.9,16,247500000.0,8530000.0
E0,2017-12-16,Leicester,Crystal Palace,0.0,3.0,A,0.0,2.0,A,M Atkinson,11.0,13.0,2.0,6.0,12.0,13.0,6.0,4.0,2.0,2.0,1.0,0.0,1.89,3.6,4.5,2018,34,25.5,21,252100000.0,7410000.0,41,24.8,23,194430000.0,4740000.0
E0,2017-12-16,Man City,Tottenham,4.0,1.0,H,1.0,0.0,H,C Pawson,20.0,7.0,11.0,2.0,13.0,20.0,5.0,1.0,2.0,4.0,0.0,0.0,1.55,4.59,6.0,2018,32,24.1,19,616350000.0,19260000.0,34,23.8,22,535350000.0,15750000.0
E0,2017-12-16,Stoke,West Ham,0.0,3.0,A,0.0,1.0,A,G Scott,17.0,14.0,0.0,7.0,12.0,13.0,7.0,9.0,2.0,1.0,0.0,0.0,2.29,3.29,3.5,2018,35,25.2,27,177800000.0,5080000.0,41,24.3,23,264850000.0,6460000.0
E0,2017-12-16,Watford,Huddersfield,1.0,4.0,A,0.0,2.0,A,M Oliver,13.0,15.0,3.0,9.0,12.0,17.0,8.0,7.0,2.0,1.0,1.0,1.0,1.8,3.75,5.0,2018,37,25.9,27,167300000.0,4520000.0,35,24.6,18,64400000.0,1840000.0
E0,2017-12-17,Bournemouth,Liverpool,0.0,4.0,A,0.0,3.0,A,A Marriner,6.0,21.0,2.0,7.0,5.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,6.5,4.5,1.53,2018,35,25.0,13,116100000.0,3320000.0,35,24.0,21,495000000.0,14140000.0
E0,2017-12-17,West Brom,Man United,1.0,2.0,A,0.0,2.0,A,A Taylor,12.0,8.0,5.0,3.0,14.0,7.0,6.0,3.0,1.0,3.0,0.0,0.0,6.5,4.0,1.6,2018,33,25.5,17,165500000.0,5020000.0,35,25.1,22,645100000.0,18430000.0
E0,2017-12-18,Everton,Swansea,3.0,1.0,H,1.0,1.0,D,J Moss,12.0,8.0,7.0,3.0,12.0,12.0,6.0,3.0,2.0,3.0,0.0,0.0,1.72,3.75,5.5,2018,48,23.9,27,346750000.0,7220000.0,36,25.3,32,171340000.0,4760000.0
E0,2017-12-22,Arsenal,Liverpool,3.0,3.0,D,0.0,1.0,A,M Atkinson,11.0,14.0,4.0,9.0,9.0,11.0,7.0,8.0,1.0,0.0,0.0,0.0,2.54,3.6,2.79,2018,45,23.8,27,633900000.0,14090000.0,35,24.0,21,495000000.0,14140000.0
E0,2017-12-23,Brighton,Watford,1.0,0.0,H,0.0,0.0,D,P Tierney,14.0,13.0,3.0,1.0,8.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,2.62,3.2,3.0,2018,39,25.8,26,106750000.0,2740000.0,37,25.9,27,167300000.0,4520000.0
E0,2017-12-23,Burnley,Tottenham,0.0,3.0,A,0.0,1.0,A,M Oliver,5.0,18.0,2.0,8.0,10.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,7.0,4.2,1.55,2018,30,26.8,16,96850000.0,3230000.0,34,23.8,22,535350000.0,15750000.0
E0,2017-12-23,Everton,Chelsea,0.0,0.0,D,0.0,0.0,D,R Madley,5.0,25.0,0.0,8.0,8.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,6.0,3.89,1.66,2018,48,23.9,27,346750000.0,7220000.0,46,23.7,33,649650000.0,14120000.0
E0,2017-12-23,Leicester,Man United,2.0,2.0,D,1.0,1.0,D,J Moss,11.0,19.0,3.0,6.0,19.0,8.0,4.0,6.0,2.0,2.0,1.0,0.0,4.5,3.6,1.9,2018,34,25.5,21,252100000.0,7410000.0,35,25.1,22,645100000.0,18430000.0
E0,2017-12-23,Man City,Bournemouth,4.0,0.0,H,1.0,0.0,H,M Jones,14.0,5.0,5.0,1.0,8.0,7.0,4.0,6.0,0.0,1.0,0.0,0.0,1.12,11.0,23.0,2018,32,24.1,19,616350000.0,19260000.0,35,25.0,13,116100000.0,3320000.0
E0,2017-12-23,Southampton,Huddersfield,1.0,1.0,D,1.0,0.0,H,L Probert,12.0,10.0,6.0,3.0,16.0,9.0,9.0,1.0,2.0,1.0,0.0,0.0,1.61,3.89,6.5,2018,29,24.9,16,247500000.0,8530000.0,35,24.6,18,64400000.0,1840000.0
E0,2017-12-23,Stoke,West Brom,3.0,1.0,H,2.0,0.0,H,N Swarbrick,9.0,17.0,5.0,7.0,9.0,11.0,1.0,11.0,1.0,0.0,0.0,0.0,2.29,3.25,3.5,2018,35,25.2,27,177800000.0,5080000.0,33,25.5,17,165500000.0,5020000.0
E0,2017-12-23,Swansea,Crystal Palace,1.0,1.0,D,0.0,0.0,D,C Pawson,7.0,13.0,2.0,5.0,13.0,11.0,6.0,3.0,2.0,3.0,0.0,0.0,3.29,3.2,2.45,2018,36,25.3,32,171340000.0,4760000.0,41,24.8,23,194430000.0,4740000.0
E0,2017-12-23,West Ham,Newcastle,2.0,3.0,A,1.0,1.0,D,L Mason,19.0,11.0,6.0,4.0,9.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,2.1,3.39,3.89,2018,41,24.3,23,264850000.0,6460000.0,37,24.4,25,167280000.0,4520000.0
E0,2017-12-26,Bournemouth,West Ham,3.0,3.0,D,1.0,1.0,D,S Attwell,26.0,10.0,10.0,5.0,12.0,14.0,7.0,4.0,3.0,4.0,0.0,0.0,2.79,3.29,2.75,2018,35,25.0,13,116100000.0,3320000.0,41,24.3,23,264850000.0,6460000.0
E0,2017-12-26,Chelsea,Brighton,2.0,0.0,H,0.0,0.0,D,M Dean,25.0,8.0,8.0,1.0,8.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0,1.19,7.5,17.0,2018,46,23.7,33,649650000.0,14120000.0,39,25.8,26,106750000.0,2740000.0
E0,2017-12-26,Huddersfield,Stoke,1.0,1.0,D,1.0,0.0,H,A Taylor,18.0,15.0,8.0,7.0,9.0,12.0,8.0,5.0,2.0,4.0,0.0,0.0,2.5,3.2,3.2,2018,35,24.6,18,64400000.0,1840000.0,35,25.2,27,177800000.0,5080000.0
E0,2017-12-26,Liverpool,Swansea,5.0,0.0,H,1.0,0.0,H,K Friend,22.0,7.0,9.0,4.0,5.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,1.16,9.0,19.0,2018,35,24.0,21,495000000.0,14140000.0,36,25.3,32,171340000.0,4760000.0
E0,2017-12-26,Man United,Burnley,2.0,2.0,D,0.0,2.0,A,M Atkinson,23.0,3.0,6.0,2.0,10.0,14.0,12.0,2.0,3.0,7.0,0.0,0.0,1.25,6.5,15.0,2018,35,25.1,22,645100000.0,18430000.0,30,26.8,16,96850000.0,3230000.0
E0,2017-12-26,Tottenham,Southampton,5.0,2.0,H,2.0,0.0,H,G Scott,16.0,16.0,7.0,6.0,8.0,15.0,3.0,8.0,0.0,2.0,0.0,0.0,1.36,5.25,10.0,2018,34,23.8,22,535350000.0,15750000.0,29,24.9,16,247500000.0,8530000.0
E0,2017-12-26,Watford,Leicester,2.0,1.0,H,1.0,1.0,D,C Kavanagh,11.0,11.0,1.0,5.0,7.0,13.0,8.0,8.0,3.0,3.0,0.0,0.0,2.54,3.5,2.87,2018,37,25.9,27,167300000.0,4520000.0,34,25.5,21,252100000.0,7410000.0
E0,2017-12-26,West Brom,Everton,0.0,0.0,D,0.0,0.0,D,R East,17.0,7.0,3.0,3.0,14.0,13.0,10.0,2.0,2.0,0.0,0.0,0.0,2.54,3.2,3.1,2018,33,25.5,17,165500000.0,5020000.0,48,23.9,27,346750000.0,7220000.0
E0,2017-12-27,Newcastle,Man City,0.0,1.0,A,0.0,1.0,A,A Marriner,6.0,22.0,2.0,6.0,11.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,13.0,6.75,1.25,2018,37,24.4,25,167280000.0,4520000.0,32,24.1,19,616350000.0,19260000.0
E0,2017-12-28,Crystal Palace,Arsenal,2.0,3.0,A,0.0,1.0,A,M Oliver,16.0,16.0,2.0,9.0,12.0,7.0,5.0,4.0,0.0,1.0,0.0,0.0,4.5,4.0,1.8,2018,41,24.8,23,194430000.0,4740000.0,45,23.8,27,633900000.0,14090000.0
E0,2017-12-30,Bournemouth,Everton,2.0,1.0,H,1.0,0.0,H,L Probert,19.0,6.0,7.0,1.0,8.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,2.37,3.29,3.29,2018,35,25.0,13,116100000.0,3320000.0,48,23.9,27,346750000.0,7220000.0
E0,2017-12-30,Chelsea,Stoke,5.0,0.0,H,3.0,0.0,H,K Friend,21.0,1.0,12.0,1.0,5.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,1.16,8.5,19.0,2018,46,23.7,33,649650000.0,14120000.0,35,25.2,27,177800000.0,5080000.0
E0,2017-12-30,Huddersfield,Burnley,0.0,0.0,D,0.0,0.0,D,P Tierney,3.0,11.0,1.0,4.0,14.0,14.0,5.0,4.0,2.0,1.0,0.0,0.0,2.37,3.1,3.5,2018,35,24.6,18,64400000.0,1840000.0,30,26.8,16,96850000.0,3230000.0
E0,2017-12-30,Liverpool,Leicester,2.0,1.0,H,0.0,1.0,A,N Swarbrick,17.0,7.0,6.0,1.0,7.0,3.0,7.0,1.0,3.0,2.0,0.0,0.0,1.3,6.0,11.0,2018,35,24.0,21,495000000.0,14140000.0,34,25.5,21,252100000.0,7410000.0
E0,2017-12-30,Man United,Southampton,0.0,0.0,D,0.0,0.0,D,C Pawson,15.0,8.0,3.0,3.0,12.0,13.0,10.0,7.0,2.0,4.0,0.0,0.0,1.36,5.5,9.0,2018,35,25.1,22,645100000.0,18430000.0,29,24.9,16,247500000.0,8530000.0
E0,2017-12-30,Newcastle,Brighton,0.0,0.0,D,0.0,0.0,D,A Taylor,11.0,10.0,2.0,3.0,11.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,2.14,3.2,4.0,2018,37,24.4,25,167280000.0,4520000.0,39,25.8,26,106750000.0,2740000.0
E0,2017-12-30,Watford,Swansea,1.0,2.0,A,1.0,0.0,H,M Atkinson,9.0,9.0,4.0,4.0,14.0,13.0,1.0,8.0,4.0,2.0,0.0,0.0,1.66,3.79,6.0,2018,37,25.9,27,167300000.0,4520000.0,36,25.3,32,171340000.0,4760000.0
E0,2017-12-31,Crystal Palace,Man City,0.0,0.0,D,0.0,0.0,D,J Moss,10.0,15.0,1.0,4.0,14.0,11.0,7.0,8.0,5.0,4.0,0.0,0.0,11.0,6.5,1.28,2018,41,24.8,23,194430000.0,4740000.0,32,24.1,19,616350000.0,19260000.0
E0,2017-12-31,West Brom,Arsenal,1.0,1.0,D,0.0,0.0,D,M Dean,14.0,14.0,3.0,4.0,14.0,9.0,5.0,6.0,3.0,3.0,0.0,0.0,5.0,4.0,1.72,2018,33,25.5,17,165500000.0,5020000.0,45,23.8,27,633900000.0,14090000.0
E0,2018-01-01,Brighton,Bournemouth,2.0,2.0,D,1.0,1.0,D,M Oliver,15.0,26.0,6.0,8.0,13.0,9.0,5.0,12.0,2.0,1.0,0.0,0.0,2.37,3.2,3.39,2018,39,25.8,26,106750000.0,2740000.0,35,25.0,13,116100000.0,3320000.0
E0,2018-01-01,Burnley,Liverpool,1.0,2.0,A,0.0,0.0,D,R East,13.0,19.0,4.0,5.0,4.0,12.0,3.0,9.0,0.0,0.0,0.0,0.0,7.5,4.5,1.5,2018,30,26.8,16,96850000.0,3230000.0,35,24.0,21,495000000.0,14140000.0
E0,2018-01-01,Everton,Man United,0.0,2.0,A,0.0,0.0,D,A Marriner,12.0,21.0,0.0,6.0,11.0,10.0,6.0,6.0,2.0,0.0,0.0,0.0,5.5,3.5,1.8,2018,48,23.9,27,346750000.0,7220000.0,35,25.1,22,645100000.0,18430000.0
E0,2018-01-01,Leicester,Huddersfield,3.0,0.0,H,0.0,0.0,D,G Scott,11.0,6.0,5.0,1.0,7.0,9.0,4.0,1.0,1.0,1.0,0.0,0.0,1.66,3.79,6.0,2018,34,25.5,21,252100000.0,7410000.0,35,24.6,18,64400000.0,1840000.0
E0,2018-01-01,Stoke,Newcastle,0.0,1.0,A,0.0,0.0,D,C Kavanagh,11.0,14.0,4.0,6.0,10.0,11.0,10.0,5.0,3.0,1.0,0.0,0.0,2.29,3.29,3.5,2018,35,25.2,27,177800000.0,5080000.0,37,24.4,25,167280000.0,4520000.0
E0,2018-01-02,Man City,Watford,3.0,1.0,H,2.0,0.0,H,L Mason,17.0,7.0,7.0,4.0,8.0,12.0,9.0,1.0,1.0,1.0,0.0,0.0,1.12,8.5,19.0,2018,32,24.1,19,616350000.0,19260000.0,37,25.9,27,167300000.0,4520000.0
E0,2018-01-02,Southampton,Crystal Palace,1.0,2.0,A,1.0,0.0,H,S Attwell,10.0,11.0,3.0,4.0,8.0,11.0,4.0,7.0,0.0,1.0,0.0,0.0,1.9,3.39,4.0,2018,29,24.9,16,247500000.0,8530000.0,41,24.8,23,194430000.0,4740000.0
E0,2018-01-02,Swansea,Tottenham,0.0,2.0,A,0.0,1.0,A,R Madley,8.0,12.0,1.0,5.0,12.0,9.0,6.0,5.0,2.0,2.0,0.0,0.0,12.0,4.75,1.3,2018,36,25.3,32,171340000.0,4760000.0,34,23.8,22,535350000.0,15750000.0
E0,2018-01-02,West Ham,West Brom,2.0,1.0,H,0.0,1.0,A,M Jones,13.0,10.0,5.0,3.0,12.0,12.0,3.0,4.0,3.0,2.0,0.0,0.0,1.9,3.39,4.09,2018,41,24.3,23,264850000.0,6460000.0,33,25.5,17,165500000.0,5020000.0
E0,2018-01-03,Arsenal,Chelsea,2.0,2.0,D,0.0,0.0,D,A Taylor,14.0,19.0,6.0,6.0,11.0,11.0,10.0,8.0,3.0,2.0,0.0,0.0,2.6,3.39,2.6,2018,45,23.8,27,633900000.0,14090000.0,46,23.7,33,649650000.0,14120000.0
E0,2018-01-04,Tottenham,West Ham,1.0,1.0,D,0.0,0.0,D,M Dean,31.0,3.0,8.0,1.0,10.0,6.0,7.0,1.0,0.0,2.0,0.0,0.0,1.25,6.0,10.0,2018,34,23.8,22,535350000.0,15750000.0,41,24.3,23,264850000.0,6460000.0
E0,2018-01-13,Chelsea,Leicester,0.0,0.0,D,0.0,0.0,D,M Jones,17.0,14.0,7.0,1.0,14.0,13.0,6.0,3.0,2.0,2.0,0.0,1.0,1.3,5.75,12.0,2018,46,23.7,33,649650000.0,14120000.0,34,25.5,21,252100000.0,7410000.0
E0,2018-01-13,Crystal Palace,Burnley,1.0,0.0,H,1.0,0.0,H,M Oliver,17.0,8.0,2.0,2.0,16.0,10.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,3.29,4.5,2018,41,24.8,23,194430000.0,4740000.0,30,26.8,16,96850000.0,3230000.0
E0,2018-01-13,Huddersfield,West Ham,1.0,4.0,A,1.0,1.0,D,J Moss,8.0,8.0,2.0,6.0,7.0,9.0,7.0,3.0,1.0,1.0,0.0,0.0,2.62,3.1,3.1,2018,35,24.6,18,64400000.0,1840000.0,41,24.3,23,264850000.0,6460000.0
E0,2018-01-13,Newcastle,Swansea,1.0,1.0,D,0.0,0.0,D,G Scott,12.0,8.0,4.0,5.0,11.0,10.0,4.0,5.0,0.0,3.0,0.0,0.0,1.95,3.39,4.5,2018,37,24.4,25,167280000.0,4520000.0,36,25.3,32,171340000.0,4760000.0
E0,2018-01-13,Tottenham,Everton,4.0,0.0,H,1.0,0.0,H,C Pawson,20.0,7.0,10.0,0.0,11.0,15.0,3.0,3.0,0.0,2.0,0.0,0.0,1.28,6.0,13.0,2018,34,23.8,22,535350000.0,15750000.0,48,23.9,27,346750000.0,7220000.0
E0,2018-01-13,Watford,Southampton,2.0,2.0,D,0.0,2.0,A,R East,16.0,10.0,4.0,4.0,11.0,13.0,5.0,4.0,0.0,5.0,0.0,0.0,2.5,3.39,3.0,2018,37,25.9,27,167300000.0,4520000.0,29,24.9,16,247500000.0,8530000.0
E0,2018-01-13,West Brom,Brighton,2.0,0.0,H,1.0,0.0,H,M Atkinson,15.0,13.0,4.0,1.0,8.0,15.0,9.0,6.0,0.0,0.0,0.0,0.0,2.14,3.0,4.33,2018,33,25.5,17,165500000.0,5020000.0,39,25.8,26,106750000.0,2740000.0
E0,2018-01-14,Bournemouth,Arsenal,2.0,1.0,H,0.0,0.0,D,K Friend,13.0,12.0,5.0,3.0,8.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,4.75,4.2,1.75,2018,35,25.0,13,116100000.0,3320000.0,45,23.8,27,633900000.0,14090000.0
E0,2018-01-14,Liverpool,Man City,4.0,3.0,H,1.0,1.0,D,A Marriner,16.0,11.0,7.0,4.0,10.0,7.0,5.0,6.0,2.0,3.0,0.0,0.0,3.1,3.75,2.29,2018,35,24.0,21,495000000.0,14140000.0,32,24.1,19,616350000.0,19260000.0
E0,2018-01-15,Man United,Stoke,3.0,0.0,H,2.0,0.0,H,A Taylor,20.0,11.0,9.0,5.0,14.0,10.0,6.0,1.0,2.0,1.0,0.0,0.0,1.22,7.0,15.0,2018,35,25.1,22,645100000.0,18430000.0,35,25.2,27,177800000.0,5080000.0
E0,2018-01-20,Arsenal,Crystal Palace,4.0,1.0,H,4.0,0.0,H,C Kavanagh,16.0,9.0,10.0,5.0,6.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,1.5,4.75,7.0,2018,45,23.8,27,633900000.0,14090000.0,41,24.8,23,194430000.0,4740000.0
E0,2018-01-20,Brighton,Chelsea,0.0,4.0,A,0.0,2.0,A,J Moss,10.0,14.0,3.0,10.0,12.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,6.5,3.89,1.61,2018,39,25.8,26,106750000.0,2740000.0,46,23.7,33,649650000.0,14120000.0
E0,2018-01-20,Burnley,Man United,0.0,1.0,A,0.0,0.0,D,M Dean,13.0,12.0,2.0,2.0,7.0,12.0,5.0,4.0,3.0,3.0,0.0,0.0,7.5,3.89,1.57,2018,30,26.8,16,96850000.0,3230000.0,35,25.1,22,645100000.0,18430000.0
E0,2018-01-20,Everton,West Brom,1.0,1.0,D,0.0,1.0,A,S Attwell,9.0,15.0,4.0,5.0,15.0,10.0,0.0,3.0,2.0,1.0,0.0,0.0,2.14,3.2,4.0,2018,48,23.9,27,346750000.0,7220000.0,33,25.5,17,165500000.0,5020000.0
E0,2018-01-20,Leicester,Watford,2.0,0.0,H,1.0,0.0,H,L Probert,9.0,11.0,5.0,3.0,11.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,1.85,3.89,4.33,2018,34,25.5,21,252100000.0,7410000.0,37,25.9,27,167300000.0,4520000.0
E0,2018-01-20,Man City,Newcastle,3.0,1.0,H,1.0,0.0,H,P Tierney,21.0,6.0,9.0,4.0,5.0,10.0,18.0,0.0,0.0,1.0,0.0,0.0,1.12,10.0,26.0,2018,32,24.1,19,616350000.0,19260000.0,37,24.4,25,167280000.0,4520000.0
E0,2018-01-20,Stoke,Huddersfield,2.0,0.0,H,0.0,0.0,D,M Oliver,11.0,6.0,6.0,3.0,18.0,13.0,3.0,2.0,1.0,1.0,0.0,0.0,2.04,3.39,4.09,2018,35,25.2,27,177800000.0,5080000.0,35,24.6,18,64400000.0,1840000.0
E0,2018-01-20,West Ham,Bournemouth,1.0,1.0,D,0.0,0.0,D,M Atkinson,12.0,8.0,4.0,3.0,8.0,7.0,6.0,3.0,3.0,1.0,0.0,0.0,2.0,3.6,4.0,2018,41,24.3,23,264850000.0,6460000.0,35,25.0,13,116100000.0,3320000.0
E0,2018-01-21,Southampton,Tottenham,1.0,1.0,D,1.0,1.0,D,K Friend,10.0,17.0,4.0,2.0,8.0,15.0,2.0,9.0,2.0,3.0,0.0,0.0,5.75,4.09,1.64,2018,29,24.9,16,247500000.0,8530000.0,34,23.8,22,535350000.0,15750000.0
E0,2018-01-22,Swansea,Liverpool,1.0,0.0,H,1.0,0.0,H,N Swarbrick,3.0,21.0,2.0,4.0,5.0,9.0,3.0,9.0,0.0,2.0,0.0,0.0,12.0,5.75,1.3,2018,36,25.3,32,171340000.0,4760000.0,35,24.0,21,495000000.0,14140000.0
E0,2018-01-30,Huddersfield,Liverpool,0.0,3.0,A,0.0,2.0,A,K Friend,5.0,14.0,1.0,7.0,8.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,12.0,5.75,1.3,2018,35,24.6,18,64400000.0,1840000.0,35,24.0,21,495000000.0,14140000.0
E0,2018-01-30,Swansea,Arsenal,3.0,1.0,H,1.0,1.0,D,L Mason,12.0,9.0,4.0,4.0,4.0,8.0,4.0,3.0,0.0,3.0,0.0,0.0,7.0,4.59,1.5,2018,36,25.3,32,171340000.0,4760000.0,45,23.8,27,633900000.0,14090000.0
E0,2018-01-30,West Ham,Crystal Palace,1.0,1.0,D,1.0,1.0,D,N Swarbrick,8.0,9.0,3.0,3.0,11.0,15.0,5.0,3.0,1.0,3.0,0.0,0.0,3.1,3.25,2.54,2018,41,24.3,23,264850000.0,6460000.0,41,24.8,23,194430000.0,4740000.0
E0,2018-01-31,Chelsea,Bournemouth,0.0,3.0,A,0.0,0.0,D,L Probert,21.0,11.0,5.0,5.0,5.0,12.0,8.0,5.0,1.0,0.0,0.0,0.0,1.28,6.5,11.0,2018,46,23.7,33,649650000.0,14120000.0,35,25.0,13,116100000.0,3320000.0
